companyName,currentValue,change,pChange,updatedOn,securityID,scripCode,group,faceValue,industry,previousClose,previousOpen,dayHigh,dayLow,52weekHigh,52weekLow,weightedAvgPrice,totalTradedValue,totalTradedQuantity,2WeekAvgQuantity,marketCapFull,marketCapFreeFloat,buy,sell
DELTA CORP LTD.,111.80,-3.65,-3.16,25 Oct 24 | 03:45 PM,DELTACORP,532848,A  / BSE SmallCap,1.00,Consumer Services,115.45,115.55,115.60,110.20,159.75,104.30,112.13,1.19 Cr.,1.07 Lakh,0.99 Lakh,"2,993.68 Cr.","1,975.83 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '111.80', 'quantity': '366'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
MIC ELECTRONICS LTD.,82.42,-2.90,-3.40,25 Oct 24 | 03:42 PM,MICEL,532850,B  /,2.00,Capital Goods,85.32,85.26,86.68,81.06,114.74,31.95,82.25,1.66 Cr.,2.03 Lakh,1.28 Lakh,"1,986.42 Cr.",635.65 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '82.38', 'quantity': '1278'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
INSECTICIDES (INDIA) LTD.,755.00,-44.80,-5.60,25 Oct 24 | 03:44 PM,INSECTICID,532851,B  / BSE SmallCap,10.00,Chemicals,799.80,790.35,793.15,755.00,1084.65,460.50,767.27,0.12 Cr.,0.02 Lakh,0.04 Lakh,"2,196.89 Cr.",615.13 Cr.,"{'1': {'quantity': '50', 'price': '763.80'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
ASAHI SONGWON COLORS LTD.,429.00,-6.50,-1.49,25 Oct 24 | 03:44 PM,ASAHISONG,532853,T  /,10.00,Chemicals,435.50,425.10,429.00,413.75,588.85,238.35,415.56,0.02 Cr.,0.00 Lakh,0.01 Lakh,505.67 Cr.,166.87 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '429.00', 'quantity': '30'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
HARYANA CAPFIN LTD.,385.75,-7.85,-1.99,25 Oct 24 | 03:30 PM,HARYNACAP,532855,XT /,10.00,Financial Services,393.60,385.75,385.75,385.75,447.90,109.26,385.75,0.05 Cr.,0.01 Lakh,0.08 Lakh,200.92 Cr.,58.27 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '385.75', 'quantity': '15032'}, '2': {'price': '393.00', 'quantity': '148'}, '3': {'price': '395.00', 'quantity': '8'}, '4': {'price': '400.00', 'quantity': '200'}, '5': {'price': '400.95', 'quantity': '50'}}"
TIME TECHNOPLAST LTD.,394.75,-12.50,-3.07,25 Oct 24 | 03:30 PM,TIMETECHNO,532856,A  / BSE SmallCap,1.00,Capital Goods,407.25,405.00,410.60,390.60,473.70,143.20,398.07,1.98 Cr.,0.50 Lakh,0.71 Lakh,"8,958.02 Cr.","4,299.85 Cr.","{'1': {'quantity': '1', 'price': '391.10'}, '2': {'quantity': '25', 'price': '391.00'}, '3': {'quantity': '44', 'price': '390.00'}, '4': {'quantity': '1', 'price': '389.30'}, '5': {'quantity': '1', 'price': '389.00'}}","{'1': {'price': '415.00', 'quantity': '26'}, '2': {'price': '421.00', 'quantity': '25'}, '3': {'price': '422.00', 'quantity': '138'}, '4': {'price': '424.00', 'quantity': '10'}, '5': {'price': '425.00', 'quantity': '200'}}"
HINDUJA GLOBAL SOLUTIONS LTD.,732.85,-12.05,-1.62,25 Oct 24 | 03:30 PM,HGS,532859,B  / BSE SmallCap,10.00,Services,744.90,746.00,750.10,725.85,1035.45,720.25,733.45,0.24 Cr.,0.03 Lakh,0.03 Lakh,"3,409.24 Cr.","1,090.96 Cr.","{'1': {'quantity': '1', 'price': '731.00'}, '2': {'quantity': '2', 'price': '730.15'}, '3': {'quantity': '40', 'price': '726.00'}, '4': {'quantity': '10', 'price': '725.40'}, '5': {'quantity': '7', 'price': '725.00'}}","{'1': {'price': '735.95', 'quantity': '1'}, '2': {'price': '750.10', 'quantity': '4'}, '3': {'price': '751.00', 'quantity': '1'}, '4': {'price': '755.00', 'quantity': '2'}, '5': {'price': '756.00', 'quantity': '1'}}"
NELCAST LTD.,108.95,-7.05,-6.08,25 Oct 24 | 03:45 PM,NELCAST,532864,B  / BSE SmallCap,2.00,Capital Goods,116.00,115.75,116.05,106.00,194.50,106.00,110.43,0.26 Cr.,0.24 Lakh,0.11 Lakh,947.88 Cr.,208.53 Cr.,"{'1': {'quantity': '57', 'price': '109.00'}, '2': {'quantity': '1', 'price': '108.95'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
QUINTEGRA SOLUTIONS LTD.,1.56,-0.05,-3.11,21 Oct 24 | 04:00 PM,QUINTEGRA,532866,T  /,10.00,Information Technology,1.61,1.68,1.69,1.53,2.70,1.14,1.59,0.01 Cr.,0.47 Lakh,0.26 Lakh,4.18 Cr.,4.06 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
V2 RETAIL LTD.,1226.20,-64.50,-5.00,25 Oct 24 | 03:43 PM,V2RETAIL,532867,T  / BSE SmallCap,10.00,Consumer Services,1290.70,1230.00,1250.00,1226.20,1484.00,185.95,1226.76,3.16 Cr.,0.26 Lakh,0.07 Lakh,"4,241.34 Cr.","1,951.02 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '1226.20', 'quantity': '135'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
DLF LTD.,777.80,-23.60,-2.94,25 Oct 24 | 03:30 PM,DLF,532868,A  / BSE 100,2.00,Realty,801.40,804.00,806.75,766.50,967.00,513.55,778.19,14.26 Cr.,1.83 Lakh,0.92 Lakh,"1,92,529.74 Cr.","50,057.73 Cr.","{'1': {'quantity': '63', 'price': '776.00'}, '2': {'quantity': '27', 'price': '775.10'}, '3': {'quantity': '310', 'price': '775.00'}, '4': {'quantity': '24', 'price': '774.00'}, '5': {'quantity': '10', 'price': '773.00'}}","{'1': {'price': '779.90', 'quantity': '1'}, '2': {'price': '780.00', 'quantity': '300'}, '3': {'price': '781.00', 'quantity': '7'}, '4': {'price': '781.80', 'quantity': '1'}, '5': {'price': '782.00', 'quantity': '20'}}"
TARMAT LTD.,76.38,-3.78,-4.72,25 Oct 24 | 03:44 PM,TARMAT,532869,B  /,10.00,Construction,80.16,82.99,82.99,76.16,152.89,70.80,77.65,0.08 Cr.,0.11 Lakh,0.08 Lakh,162.80 Cr.,109.07 Cr.,"{'1': {'quantity': '164', 'price': '76.38'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
ANKIT METAL & POWER LTD.,3.80,-0.19,-4.76,25 Oct 24 | 03:30 PM,ANKITMETAL,532870,Z  /,10.00,Metals & Mining,3.99,4.10,4.10,3.80,5.62,3.10,3.80,0.00 Cr.,0.03 Lakh,0.26 Lakh,53.62 Cr.,15.55 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '3.80', 'quantity': '15467'}, '2': {'price': '3.90', 'quantity': '2720'}, '3': {'price': '4.00', 'quantity': '2'}, '4': {'price': '4.04', 'quantity': '250'}, '5': {'price': '4.05', 'quantity': '2493'}}"
SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,206.65,-1.00,-0.48,25 Oct 24 | 03:46 PM,SPARC,532872,A  / BSE 500,1.00,Healthcare,207.65,209.85,209.90,202.00,474.00,196.45,204.68,0.40 Cr.,0.19 Lakh,0.37 Lakh,"6,706.24 Cr.","2,078.93 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,4.20,0.10,2.44,25 Oct 24 | 03:47 PM,HDIL,532873,Z  /,10.00,Realty,4.10,4.10,4.30,4.00,6.24,2.97,4.18,0.07 Cr.,1.57 Lakh,1.14 Lakh,199.08 Cr.,115.47 Cr.,"{'1': {'quantity': '500', 'price': '4.16'}, '2': {'quantity': '279', 'price': '4.15'}, '3': {'quantity': '12527', 'price': '4.12'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
ALLIED DIGITAL SERVICES LTD.,276.95,-14.05,-4.83,25 Oct 24 | 03:44 PM,ADSL,532875,B  /,5.00,Information Technology,291.00,293.95,293.95,275.00,319.55,110.65,280.08,4.12 Cr.,1.47 Lakh,1.25 Lakh,"1,546.01 Cr.",742.09 Cr.,"{'1': {'quantity': '9', 'price': '276.95'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
ALPA LABORATORIES LTD.,107.00,-5.45,-4.85,25 Oct 24 | 03:31 PM,ALPA,532878,T  /,10.00,Healthcare,112.45,112.45,112.45,106.85,144.60,71.00,108.36,0.07 Cr.,0.06 Lakh,0.05 Lakh,225.13 Cr.,96.81 Cr.,"{'1': {'quantity': '267', 'price': '107.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
SIR SHADI LAL ENTERPRISES LTD.,359.00,-9.40,-2.55,25 Oct 24 | 03:30 PM,SSLEL,532879,X  /,10.00,Fast Moving Consumer Goods,368.40,368.40,370.00,350.05,431.00,127.60,359.33,0.30 Cr.,0.08 Lakh,0.06 Lakh,188.48 Cr.,114.97 Cr.,"{'1': {'quantity': '2', 'price': '353.00'}, '2': {'quantity': '501', 'price': '351.60'}, '3': {'quantity': '20', 'price': '351.00'}, '4': {'quantity': '17', 'price': '350.10'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '369.00', 'quantity': '6'}, '2': {'price': '370.00', 'quantity': '1'}, '3': {'price': '377.00', 'quantity': '2130'}, '4': {'price': '378.00', 'quantity': '134'}, '5': {'price': '385.00', 'quantity': '45'}}"
OMAXE LTD.,111.75,-4.35,-3.75,25 Oct 24 | 03:30 PM,OMAXE,532880,B  /,10.00,Realty,116.10,116.95,116.95,110.30,160.20,71.99,112.14,0.31 Cr.,0.28 Lakh,0.34 Lakh,"2,043.91 Cr.",531.42 Cr.,"{'1': {'quantity': '50', 'price': '110.55'}, '2': {'quantity': '5', 'price': '110.30'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '112.15', 'quantity': '90'}, '2': {'price': '112.85', 'quantity': '3'}, '3': {'price': '120.00', 'quantity': '200'}, '4': {'price': '121.00', 'quantity': '62'}, '5': {'price': '121.90', 'quantity': '200'}}"
Refex Industries Limited,463.75,-9.30,-1.97,25 Oct 24 | 03:31 PM,REFEX,532884,T  / BSE SmallCap,2.00,Chemicals,473.05,473.00,490.00,453.05,600.00,103.36,463.76,1.75 Cr.,0.38 Lakh,0.38 Lakh,"5,597.96 Cr.","2,407.12 Cr.","{'1': {'quantity': '50', 'price': '460.05'}, '2': {'quantity': '1000', 'price': '460.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
CENTRAL BANK OF INDIA,50.16,-2.39,-4.55,25 Oct 24 | 03:46 PM,CENTRALBK,532885,A  / BSE 200,10.00,Financial Services,52.55,53.01,53.48,49.43,76.85,40.84,50.56,2.39 Cr.,4.74 Lakh,4.31 Lakh,"43,543.59 Cr.","3,048.05 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
SEL MANUFACTURING COMPANY LTD.,45.49,-0.46,-1.00,25 Oct 24 | 03:40 PM,SELMC,532886,T  /,10.00,Textiles,45.95,45.94,47.09,44.00,105.00,44.00,45.29,0.01 Cr.,0.03 Lakh,0.06 Lakh,150.73 Cr.,37.68 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '45.40', 'quantity': '20'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
Neueon Towers Ltd,3.07,-0.16,-4.95,21 Oct 24 | 04:00 PM,NTL,532887,Z  /,10.00,Capital Goods,3.23,3.23,3.23,3.07,4.68,2.30,3.08,0.00 Cr.,0.02 Lakh,0.08 Lakh,17.36 Cr.,10.94 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
ASIAN GRANITO INDIA LTD.,66.62,-1.36,-2.00,25 Oct 24 | 03:47 PM,ASIANTILES,532888,B  /,10.00,Consumer Durables,67.98,70.00,70.00,64.88,98.19,50.90,65.86,0.83 Cr.,1.26 Lakh,1.12 Lakh,844.38 Cr.,599.51 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '66.62', 'quantity': '200'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
K.P.R. Mill Limited,910.50,25.80,2.92,25 Oct 24 | 03:46 PM,KPRMILL,532889,A  / BSE 500,1.00,Textiles,884.70,904.00,910.50,862.55,1053.50,700.05,882.27,0.93 Cr.,0.11 Lakh,0.06 Lakh,"31,122.16 Cr.","8,091.76 Cr.","{'1': {'quantity': '13', 'price': '906.00'}, '2': {'quantity': '150', 'price': '901.90'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
TAKE SOLUTIONS LTD.,17.62,0.03,0.17,25 Oct 24 | 03:30 PM,TAKE,532890,B  /,1.00,Healthcare,17.59,18.10,18.10,16.67,35.78,16.67,17.11,0.08 Cr.,0.50 Lakh,0.29 Lakh,260.66 Cr.,119.90 Cr.,"{'1': {'quantity': '100', 'price': '17.46'}, '2': {'quantity': '1', 'price': '17.40'}, '3': {'quantity': '1', 'price': '17.20'}, '4': {'quantity': '5', 'price': '17.10'}, '5': {'quantity': '500', 'price': '17.05'}}","{'1': {'price': '17.62', 'quantity': '916'}, '2': {'price': '17.63', 'quantity': '26'}, '3': {'price': '18.00', 'quantity': '550'}, '4': {'price': '18.10', 'quantity': '499'}, '5': {'price': '19.14', 'quantity': '3'}}"
Puravankara Ltd,379.75,-19.95,-4.99,25 Oct 24 | 03:46 PM,PURVA,532891,B  / BSE SmallCap,5.00,Realty,399.70,383.00,399.70,379.75,565.00,127.10,381.46,0.69 Cr.,0.18 Lakh,0.06 Lakh,"9,005.76 Cr.","2,251.44 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '379.75', 'quantity': '1350'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
MOTILAL OSWAL FINANCIAL SERVICES LTD.,872.50,-66.50,-7.08,25 Oct 24 | 03:44 PM,MOTILALOFS,532892,A  / BSE 500,1.00,Financial Services,939.00,939.20,944.65,851.85,1063.40,226.48,879.78,10.44 Cr.,1.19 Lakh,2.45 Lakh,"52,225.61 Cr.","12,534.15 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '872.50', 'quantity': '1'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
VTM LTD.,69.49,-0.58,-0.83,25 Oct 24 | 03:31 PM,VTMLTD,532893,X  /,1.00,Textiles,70.07,71.45,71.45,68.00,79.00,54.12,68.75,0.03 Cr.,0.05 Lakh,0.13 Lakh,279.54 Cr.,64.29 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
INDOWIND ENERGY LTD.,20.35,-0.69,-3.28,25 Oct 24 | 03:46 PM,INDOWIND,532894,B  /,10.00,Power,21.04,20.62,21.24,19.99,32.66,14.40,20.25,0.12 Cr.,0.61 Lakh,0.38 Lakh,262.11 Cr.,128.43 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,26.51,-1.39,-4.98,25 Oct 24 | 03:30 PM,NAGREEKCAP,532895,B  /,5.00,Financial Services,27.90,28.46,28.46,26.51,31.24,14.77,26.53,0.00 Cr.,0.00 Lakh,0.03 Lakh,33.44 Cr.,15.38 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '26.51', 'quantity': '748'}, '2': {'price': '28.00', 'quantity': '100'}, '3': {'price': '28.46', 'quantity': '143'}, '4': {'price': '28.50', 'quantity': '10'}, '5': {'price': '29.29', 'quantity': '500'}}"
MAGNUM VENTURES LTD.,45.14,0.46,1.03,25 Oct 24 | 03:40 PM,MAGNUM,532896,B  /,10.00,Forest Materials,44.68,44.64,45.90,43.40,77.43,41.57,43.96,0.03 Cr.,0.06 Lakh,0.21 Lakh,299.78 Cr.,134.90 Cr.,"{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
POWER GRID CORPORATION OF INDIA LTD.,315.55,-3.50,-1.10,25 Oct 24 | 03:46 PM,POWERGRID,532898,A  / BSE SENSEX,10.00,Power,319.05,321.00,321.00,313.40,366.20,196.20,315.96,11.73 Cr.,3.71 Lakh,2.12 Lakh,"2,93,480.55 Cr.","1,43,805.47 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '315.55', 'quantity': '5004'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
KAVERI SEED COMPANY LTD.,825.05,-22.10,-2.61,25 Oct 24 | 03:40 PM,KSCL,532899,A  / BSE SmallCap,2.00,Fast Moving Consumer Goods,847.15,847.15,849.00,810.15,1200.70,581.00,821.23,0.98 Cr.,0.12 Lakh,0.05 Lakh,"4,243.98 Cr.","1,655.15 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '0.00', 'quantity': '-'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
Paisalo Digital Ltd,41.71,-1.05,-2.46,25 Oct 24 | 03:42 PM,PAISALO,532900,A  / BSE SmallCap,1.00,Financial Services,42.76,43.50,44.64,40.40,99.63,35.28,41.28,2.70 Cr.,6.56 Lakh,3.23 Lakh,"3,745.74 Cr.","2,397.27 Cr.","{'1': {'quantity': '-', 'price': '0.00'}, '2': {'quantity': '-', 'price': '0.00'}, '3': {'quantity': '-', 'price': '0.00'}, '4': {'quantity': '-', 'price': '0.00'}, '5': {'quantity': '-', 'price': '0.00'}}","{'1': {'price': '41.71', 'quantity': '2252'}, '2': {'price': '0.00', 'quantity': '-'}, '3': {'price': '0.00', 'quantity': '-'}, '4': {'price': '0.00', 'quantity': '-'}, '5': {'price': '0.00', 'quantity': '-'}}"
